UBE2I	0.707	0.292510065	0.414	0.292510065	0.875	0.501	NA	TA	UBE2I
PFN1	0.707	0.29237905	0.414	0.29237905	0.998	0.979	NA	TA	PFN1
PPP1R1B2	0.706	0.358917569	0.412	0.358917569	0.965	0.579	NA	TA	PPP1R1B
YWHAH	0.706	0.320366291	0.412	0.320366291	0.867	0.499	NA	TA	YWHAH
RPL342	0.706	0.312848198	0.412	0.312848198	1	0.999	NA	TA	RPL34
PPIF	0.706	0.251057141	0.412	0.251057141	0.747	0.321	NA	TA	PPIF
RPL182	0.705	0.28707896	0.41	0.28707896	1	0.997	NA	TA	RPL18
C9orf142	0.705	0.272124538	0.41	0.272124538	0.811	0.406	NA	TA	C9orf142
RPL292	0.705	0.254217088	0.41	0.254217088	1	0.998	NA	TA	RPL29
SNRPA	0.705	0.251205945	0.41	0.251205945	0.706	0.28	NA	TA	SNRPA
TUFM1	0.704	0.322290466	0.408	0.322290466	0.975	0.772	NA	TA	TUFM
RBMX	0.704	0.316580681	0.408	0.316580681	0.927	0.576	NA	TA	RBMX
TRA2B	0.704	0.308605589	0.408	0.308605589	0.929	0.581	NA	TA	TRA2B
RPL121	0.704	0.303426378	0.408	0.303426378	1	0.997	NA	TA	RPL12
NENF1	0.704	0.298629009	0.408	0.298629009	0.874	0.489	NA	TA	NENF
NUDT21	0.704	0.252094406	0.408	0.252094406	0.754	0.335	NA	TA	NUDT21
EIF1AX1	0.703	0.344714878	0.406	0.344714878	0.932	0.647	NA	TA	EIF1AX
PARK71	0.703	0.317088337	0.406	0.317088337	0.96	0.716	NA	TA	PARK7
EPHB21	0.703	0.275492077	0.406	0.275492077	0.69	0.271	NA	TA	EPHB2
NUF2	0.703	0.263707634	0.406	0.263707634	0.415	0.01	NA	TA	NUF2
CDCA3	0.703	0.257832975	0.406	0.257832975	0.526	0.1	NA	TA	CDCA3
LDHB1	0.702	0.683537741	0.404	0.683537741	0.658	0.375	NA	TA	LDHB
TMEM2581	0.702	0.280700633	0.404	0.280700633	0.978	0.859	NA	TA	TMEM258
RCN21	0.702	0.265103889	0.404	0.265103889	0.786	0.367	NA	TA	RCN2
KIF22	0.702	0.261340616	0.404	0.261340616	0.617	0.204	NA	TA	KIF22
RNPS1	0.701	0.285999035	0.402	0.285999035	0.867	0.485	NA	TA	RNPS1
RPS251	0.701	0.277513703	0.402	0.277513703	1	0.992	NA	TA	RPS25
NME41	0.701	0.264961521	0.402	0.264961521	0.692	0.278	NA	TA	NME4
ASCL2	0.923	1.193816382	0.846	1.193816382	0.906	0.113	NA	Stem Cell	ASCL2
RGMB	0.922	0.949366015	0.844	0.949366015	0.938	0.212	NA	Stem Cell	RGMB
RPL122	0.916	0.718555551	0.832	0.718555551	1	0.997	NA	Stem Cell	RPL12
RPL36A3	0.905	0.793448892	0.81	0.793448892	1	0.968	NA	Stem Cell	RPL36A
RPL312	0.905	0.717032571	0.81	0.717032571	1	0.995	NA	Stem Cell	RPL31
RPL133	0.898	0.671923741	0.796	0.671923741	1	0.998	NA	Stem Cell	RPL13
RPS183	0.895	0.695441341	0.79	0.695441341	1	0.999	NA	Stem Cell	RPS18
RPS233	0.893	0.611057035	0.786	0.611057035	1	0.996	NA	Stem Cell	RPS23
RPL35A2	0.893	0.599159037	0.786	0.599159037	1	0.996	NA	Stem Cell	RPL35A
RPS33	0.89	0.700115317	0.78	0.700115317	1	0.999	NA	Stem Cell	RPS3
RPL373	0.89	0.632277254	0.78	0.632277254	1	0.995	NA	Stem Cell	RPL37
RPL13A3	0.889	0.585985699	0.778	0.585985699	1	1	NA	Stem Cell	RPL13A
RPS93	0.889	0.572130448	0.778	0.572130448	1	0.997	NA	Stem Cell	RPS9
RPS3A3	0.888	0.704547207	0.776	0.704547207	1	0.994	NA	Stem Cell	RPS3A
RPS272	0.885	0.556402045	0.77	0.556402045	1	1	NA	Stem Cell	RPS27
EEF1A13	0.884	0.625236766	0.768	0.625236766	1	0.999	NA	Stem Cell	EEF1A1
RPL343	0.882	0.595382653	0.764	0.595382653	1	0.999	NA	Stem Cell	RPL34
RPS243	0.879	0.618721135	0.758	0.618721135	1	0.993	NA	Stem Cell	RPS24
GNB2L13	0.878	0.625755013	0.756	0.625755013	1	0.988	NA	Stem Cell	GNB2L1
RPS252	0.877	0.567436992	0.754	0.567436992	1	0.992	NA	Stem Cell	RPS25
CDCA71	0.876	0.766483778	0.752	0.766483778	0.923	0.256	NA	Stem Cell	CDCA7
RPL393	0.873	0.64799327	0.746	0.64799327	1	0.997	NA	Stem Cell	RPL39
RPL313	0.87	0.65930537	0.74	0.65930537	1	0.996	NA	Stem Cell	RPL3
RPL113	0.87	0.475725004	0.74	0.475725004	1	0.999	NA	Stem Cell	RPL11
RPS124	0.868	0.628672989	0.736	0.628672989	1	0.999	NA	Stem Cell	RPS12
RPL302	0.868	0.614911864	0.736	0.614911864	1	0.994	NA	Stem Cell	RPL30
RPS210	0.867	0.799388339	0.734	0.799388339	1	0.986	NA	Stem Cell	RPS2
RPS53	0.866	0.63296423	0.732	0.63296423	1	0.984	NA	Stem Cell	RPS5
RPL143	0.866	0.543173578	0.732	0.543173578	1	0.992	NA	Stem Cell	RPL14
RPS63	0.862	0.704428867	0.724	0.704428867	1	0.997	NA	Stem Cell	RPS6
RPS213	0.861	0.571448232	0.722	0.571448232	1	0.989	NA	Stem Cell	RPS21
RPL93	0.86	0.561293539	0.72	0.561293539	1	0.997	NA	Stem Cell	RPL9
RPL323	0.858	0.592147602	0.716	0.592147602	1	0.998	NA	Stem Cell	RPL32
RPL293	0.857	0.474051492	0.714	0.474051492	1	0.998	NA	Stem Cell	RPL29
RPL263	0.856	0.590981989	0.712	0.590981989	1	0.997	NA	Stem Cell	RPL26
RPS193	0.855	0.577968647	0.71	0.577968647	1	0.998	NA	Stem Cell	RPS19
SLC12A23	0.852	0.859976162	0.704	0.859976162	0.977	0.528	NA	Stem Cell	SLC12A2
RPL7A3	0.851	0.536660261	0.702	0.536660261	1	0.991	NA	Stem Cell	RPL7A
PRDX51	0.85	0.667375648	0.7	0.667375648	1	0.959	NA	Stem Cell	PRDX5
RPS27A3	0.848	0.518096794	0.696	0.518096794	1	0.997	NA	Stem Cell	RPS27A
RPS283	0.848	0.510233347	0.696	0.510233347	1	0.999	NA	Stem Cell	RPS28
RPS15A3	0.845	0.571301011	0.69	0.571301011	1	0.996	NA	Stem Cell	RPS15A
RPL382	0.843	0.490557636	0.686	0.490557636	1	0.995	NA	Stem Cell	RPL38
RPL362	0.842	0.52794125	0.684	0.52794125	1	0.999	NA	Stem Cell	RPL36
RPL413	0.842	0.417639864	0.684	0.417639864	1	1	NA	Stem Cell	RPL41
RPL53	0.841	0.678691699	0.682	0.678691699	1	0.96	NA	Stem Cell	RPL5
RPL10A3	0.841	0.643903692	0.682	0.643903692	1	0.971	NA	Stem Cell	RPL10A
RPL172	0.835	0.641569653	0.67	0.641569653	0.997	0.925	NA	Stem Cell	RPL17
RPLP03	0.835	0.576000675	0.67	0.576000675	1	0.981	NA	Stem Cell	RPLP0
EIF3E2	0.834	0.714214212	0.668	0.714214212	0.982	0.739	NA	Stem Cell	EIF3E
RPS4X3	0.834	0.65076769	0.668	0.65076769	1	0.996	NA	Stem Cell	RPS4X
RPL23A3	0.834	0.523033886	0.668	0.523033886	1	0.995	NA	Stem Cell	RPL23A
SOX41	0.833	0.754019463	0.666	0.754019463	0.955	0.493	NA	Stem Cell	SOX4
ETS2	0.833	0.661549416	0.666	0.661549416	0.95	0.58	NA	Stem Cell	ETS2
RPL242	0.833	0.505442627	0.666	0.505442627	1	0.985	NA	Stem Cell	RPL24
RPS143	0.833	0.466130898	0.666	0.466130898	1	1	NA	Stem Cell	RPS14
NACA2	0.832	0.536761396	0.664	0.536761396	1	0.97	NA	Stem Cell	NACA
GLTSCR2	0.831	0.52318343	0.662	0.52318343	0.994	0.906	NA	Stem Cell	GLTSCR2
SMOC2	0.83	0.940386816	0.66	0.940386816	0.682	0.033	NA	Stem Cell	SMOC2
ALDH1B1	0.829	0.657959536	0.658	0.657959536	0.797	0.216	NA	Stem Cell	ALDH1B1
RPL73	0.828	0.606806662	0.656	0.606806662	1	0.991	NA	Stem Cell	RPL7
RPS83	0.826	0.610360864	0.652	0.610360864	1	0.992	NA	Stem Cell	RPS8
NPM12	0.823	0.656894444	0.646	0.656894444	0.995	0.816	NA	Stem Cell	NPM1
RPS173	0.821	0.601814826	0.642	0.601814826	1	0.987	NA	Stem Cell	RPS17
NBEAL11	0.82	0.564275562	0.64	0.564275562	0.989	0.843	NA	Stem Cell	NBEAL1
CDK6	0.819	0.593853386	0.638	0.593853386	0.818	0.25	NA	Stem Cell	CDK6
RPL103	0.818	0.471475939	0.636	0.471475939	1	0.999	NA	Stem Cell	RPL10
RPL183	0.817	0.441886663	0.634	0.441886663	1	0.997	NA	Stem Cell	RPL18
PABPC12	0.816	0.595890986	0.632	0.595890986	0.992	0.885	NA	Stem Cell	PABPC1
RPS203	0.816	0.556244755	0.632	0.556244755	1	0.971	NA	Stem Cell	RPS20
RPL27A4	0.816	0.444699954	0.632	0.444699954	1	0.999	NA	Stem Cell	RPL27A
OLFM41	0.815	1.440564131	0.63	1.440564131	0.942	0.639	NA	Stem Cell	OLFM4
ZFAS11	0.815	0.583129131	0.63	0.583129131	0.977	0.76	NA	Stem Cell	ZFAS1
RPL37A3	0.813	0.501425236	0.626	0.501425236	1	0.998	NA	Stem Cell	RPL37A
MARCKSL12	0.809	0.670368597	0.618	0.670368597	0.973	0.619	NA	Stem Cell	MARCKSL1
RPL232	0.806	0.58578017	0.612	0.58578017	1	0.948	NA	Stem Cell	RPL23
RPL193	0.804	0.431789779	0.608	0.431789779	1	0.997	NA	Stem Cell	RPL19
HNRNPA13	0.803	0.591717031	0.606	0.591717031	0.998	0.924	NA	Stem Cell	HNRNPA1
RPL153	0.803	0.567503953	0.606	0.567503953	1	0.986	NA	Stem Cell	RPL15
RPS112	0.8	0.476200166	0.6	0.476200166	1	0.984	NA	Stem Cell	RPS11
RPS152	0.8	0.3751825	0.6	0.3751825	1	0.999	NA	Stem Cell	RPS15
BTF31	0.799	0.444903472	0.598	0.444903472	0.994	0.954	NA	Stem Cell	BTF3
RPS103	0.798	0.483070283	0.596	0.483070283	1	0.988	NA	Stem Cell	RPS10
IMPDH23	0.795	0.581182025	0.59	0.581182025	0.914	0.489	NA	Stem Cell	IMPDH2
RPS133	0.79	0.498167125	0.58	0.498167125	1	0.981	NA	Stem Cell	RPS13
EEF2	0.786	0.414724587	0.572	0.414724587	1	0.966	NA	Stem Cell	EEF2
RPLP24	0.781	0.410871815	0.562	0.410871815	1	0.999	NA	Stem Cell	RPLP2
RPL283	0.781	0.35992499	0.562	0.35992499	1	1	NA	Stem Cell	RPL28
ZFP36L21	0.78	0.533427288	0.56	0.533427288	0.986	0.815	NA	Stem Cell	ZFP36L2
EEF1G1	0.78	0.516401184	0.56	0.516401184	0.932	0.599	NA	Stem Cell	EEF1G
RPL223	0.78	0.475729355	0.56	0.475729355	1	0.965	NA	Stem Cell	RPL22
RPL213	0.78	0.428707308	0.56	0.428707308	1	0.998	NA	Stem Cell	RPL21
NAP1L13	0.779	0.536453921	0.558	0.536453921	0.873	0.395	NA	Stem Cell	NAP1L1
RPL44	0.775	0.55449745	0.55	0.55449745	0.995	0.864	NA	Stem Cell	RPL4
EEF1B21	0.775	0.421927424	0.55	0.421927424	0.995	0.971	NA	Stem Cell	EEF1B2
RPL353	0.774	0.408827841	0.548	0.408827841	1	0.994	NA	Stem Cell	RPL35
RPS73	0.77	0.507519072	0.54	0.507519072	0.998	0.962	NA	Stem Cell	RPS7
RPL63	0.768	0.524196271	0.536	0.524196271	0.998	0.957	NA	Stem Cell	RPL6
LGR5	0.768	0.518194554	0.536	0.518194554	0.559	0.03	NA	Stem Cell	LGR5
RPLP13	0.767	0.442042893	0.534	0.442042893	1	1	NA	Stem Cell	RPLP1
KIAA13243	0.766	0.437945811	0.532	0.437945811	0.838	0.344	NA	Stem Cell	KIAA1324
RPL83	0.764	0.353742357	0.528	0.353742357	1	0.999	NA	Stem Cell	RPL8
EPB41L4A-AS1	0.762	0.432440935	0.524	0.432440935	0.826	0.379	NA	Stem Cell	EPB41L4A-AS1
RPS293	0.761	0.393459564	0.522	0.393459564	1	0.999	NA	Stem Cell	RPS29
RPSA3	0.76	0.520052462	0.52	0.520052462	1	0.936	NA	Stem Cell	RPSA
C6orf482	0.76	0.432872363	0.52	0.432872363	0.906	0.502	NA	Stem Cell	C6orf48
EPHB3	0.759	0.443565784	0.518	0.443565784	0.635	0.138	NA	Stem Cell	EPHB3
EIF3L3	0.757	0.482269345	0.514	0.482269345	0.948	0.677	NA	Stem Cell	EIF3L
HSP90AB12	0.757	0.46257497	0.514	0.46257497	0.986	0.811	NA	Stem Cell	HSP90AB1
APEX11	0.757	0.43917768	0.514	0.43917768	0.885	0.473	NA	Stem Cell	APEX1
PPP1R1B3	0.756	0.476159396	0.512	0.476159396	0.979	0.591	NA	Stem Cell	PPP1R1B
RPS163	0.755	0.44001898	0.51	0.44001898	1	0.989	NA	Stem Cell	RPS16
CD441	0.753	0.438313135	0.506	0.438313135	0.741	0.273	NA	Stem Cell	CD44
RPL273	0.751	0.404990063	0.502	0.404990063	1	0.977	NA	Stem Cell	RPL27
EIF3D	0.749	0.442184976	0.498	0.442184976	0.923	0.61	NA	Stem Cell	EIF3D
EPHB22	0.748	0.385054847	0.496	0.385054847	0.741	0.282	NA	Stem Cell	EPHB2
RSL1D1	0.745	0.414288713	0.49	0.414288713	0.888	0.519	NA	Stem Cell	RSL1D1
NGFRAP13	0.738	0.380081007	0.476	0.380081007	0.829	0.391	NA	Stem Cell	NGFRAP1
PDZK1IP1	0.738	0.377826018	0.476	0.377826018	0.906	0.524	NA	Stem Cell	PDZK1IP1
C19orf481	0.737	0.362256104	0.474	0.362256104	0.739	0.278	NA	Stem Cell	C19orf48
MYC1	0.736	0.436588901	0.472	0.436588901	0.714	0.277	NA	Stem Cell	MYC
NOB1	0.735	0.381468535	0.47	0.381468535	0.723	0.293	NA	Stem Cell	NOB1
RPL18A3	0.734	0.385218029	0.468	0.385218029	1	0.996	NA	Stem Cell	RPL18A
AC090498.11	0.732	0.390121725	0.464	0.390121725	0.994	0.888	NA	Stem Cell	AC090498.1
HMGA11	0.731	0.449192079	0.462	0.449192079	0.944	0.649	NA	Stem Cell	HMGA1
MLXIP2	0.731	0.413577631	0.462	0.413577631	0.874	0.523	NA	Stem Cell	MLXIP
GDF151	0.728	0.678225121	0.456	0.678225121	0.741	0.365	NA	Stem Cell	GDF15
RNF43	0.728	0.36869646	0.456	0.36869646	0.695	0.268	NA	Stem Cell	RNF43
ST13	0.726	0.361078229	0.452	0.361078229	0.958	0.767	NA	Stem Cell	ST13
ATP5G22	0.72	0.311786034	0.44	0.311786034	0.998	0.949	NA	Stem Cell	ATP5G2
HES11	0.718	0.567029613	0.436	0.567029613	0.921	0.692	NA	Stem Cell	HES1
EIF3H1	0.716	0.351165332	0.432	0.351165332	0.958	0.742	NA	Stem Cell	EIF3H
FBL2	0.715	0.357009533	0.43	0.357009533	0.892	0.54	NA	Stem Cell	FBL
AQP1	0.712	0.313600412	0.424	0.313600412	0.709	0.278	NA	Stem Cell	AQP1
RBMX1	0.711	0.366406595	0.422	0.366406595	0.897	0.589	NA	Stem Cell	RBMX
SNHG7	0.71	0.359185758	0.42	0.359185758	0.809	0.467	NA	Stem Cell	SNHG7
ZNF703	0.71	0.353943283	0.42	0.353943283	0.762	0.391	NA	Stem Cell	ZNF703
EIF3F1	0.709	0.341921712	0.418	0.341921712	0.958	0.76	NA	Stem Cell	EIF3F
CCNI	0.708	0.342585407	0.416	0.342585407	0.962	0.819	NA	Stem Cell	CCNI
TGIF11	0.706	0.332454111	0.412	0.332454111	0.744	0.362	NA	Stem Cell	TGIF1
DUT2	0.704	0.2800326	0.408	0.2800326	0.859	0.458	NA	Stem Cell	DUT
SOX9	0.703	0.350339822	0.406	0.350339822	0.721	0.342	NA	Stem Cell	SOX9
SLC25A62	0.703	0.297410553	0.406	0.297410553	1	0.97	NA	Stem Cell	SLC25A6

